Joueur : Augustin RENAUD 1936-07-20 15:41:31 contract_id : [Contract] id : 24358e7d-f32d-46e8-9ba0-a444dea44d7d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : fe314a2c-1613-4d2b-84a0-c0e666d0d6e8 | id_club : 0
Joueur : Fester SEITZ 1936-10-07 10:51:34 contract_id : [Contract] id : e4b04c51-4123-42a5-89ab-a8ff8bf71bdd | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c2732a47-46ee-413f-bfc0-bfd126942f6f | id_club : 77
Joueur : Salah MOHAMMED 1944-10-22 16:17:53 contract_id : [Contract] id : 5eb110b3-85e6-4ebd-bad6-95f147157e5d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 97cd261a-b799-45ee-8081-70b1e3072d11 | id_club : 78
Joueur : Fedele DE LUCA 1949-06-27 22:48:15 contract_id : [Contract] id : d00aca13-f9c7-489b-b774-800fa4120111 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 30f1bbc9-74fd-49e3-99fa-b348441139f5 | id_club : 78
Joueur : Vespasien PELLETIER 1942-04-29 23:30:19 contract_id : [Contract] id : bbc4216d-c69d-44f7-aad2-966feda70d13 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : ed2f21c9-3ef5-45f0-bacc-8f7fd60182d0 | id_club : 78
Joueur : Lodovico PELLEGRINO 1943-06-15 09:41:14 contract_id : [Contract] id : c7e79e58-9f24-49bc-abd5-6421fa87fd2a | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 34546ad9-b1f5-45de-97c1-b392757eaa62 | id_club : 78
Joueur : Antonello PASTORE 1940-11-19 10:12:18 contract_id : [Contract] id : ce6f8c21-824f-44c3-bd12-bc7d54c0a803 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : f7b2ee86-21a4-4742-a2ac-7c13bbcf16de | id_club : 79
Joueur : Husayn SAID 1945-07-23 18:18:38 contract_id : [Contract] id : adee8c25-8fe9-4bd6-9e8a-17b36de4b338 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 57237dca-a902-471c-af68-24c03c570611 | id_club : 79
Joueur : Anselmo GIORDANO 1936-05-13 12:21:10 contract_id : [Contract] id : d2373b7c-14b3-402c-adf4-0fbc80759813 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c58f73a4-602d-407c-a60a-7a9577eafc0f | id_club : 79
Joueur : Nazario D'AMICO 1944-11-12 18:23:45 contract_id : [Contract] id : d08148e7-7dd4-48ee-b9e9-10fb51ded83f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 5dc19572-465e-4b9e-88e1-98e13a2f9e83 | id_club : 79
Joueur : Orlando CATALANO 1941-11-17 19:50:12 contract_id : [Contract] id : 6967028e-c9f3-4e57-89b9-086c8ecd432b | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 7cb7344a-4081-4207-a6f9-c679ed3adbbd | id_club : 80
Joueur : Gianfranco BRUNO 1949-10-29 11:50:49 contract_id : [Contract] id : 535b3443-3245-4227-aa93-d1853cbe6e5a | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 6dbb4421-73d0-44ad-b711-b4e650dbf4a8 | id_club : 80
Joueur : Woody FREEMAN 1942-01-02 03:37:18 contract_id : [Contract] id : ff7b812c-1316-4fb5-acf0-a0850160bc76 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 6afe1635-ae6f-46ad-b704-9837a4bc368d | id_club : 80
Joueur : Agostino BARONE 1949-05-08 19:56:59 contract_id : [Contract] id : 4fe250e3-2a8a-4e29-8a1e-fed14692fb3d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : bed9aab8-a5e0-4a6f-ab1d-4b4aabee373d | id_club : 80
Joueur : Beryl SCOTT 1946-09-22 23:16:18 contract_id : [Contract] id : 6ed2b6e4-a99e-4864-9d35-75796e298ee6 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 27d557de-73d2-435e-96ac-973e8eb093fd | id_club : 81
Joueur : Alphonso CARTA 1947-07-18 00:45:04 contract_id : [Contract] id : 3b60579b-3eb5-401f-8958-e52e793f8121 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 782eedf9-3026-47d3-ae2b-021948fa84c5 | id_club : 81
Joueur : Dubaku BYAMUNGU 1940-12-22 02:43:27 contract_id : [Contract] id : 07e5b398-d708-4684-8f0a-9993fe78566d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 1fa45bdd-d3d5-483f-bf90-6cacff21f892 | id_club : 81
Joueur : Celio BARONE 1944-02-07 12:12:15 contract_id : [Contract] id : 8ededacf-16cd-4a41-a14d-ab833ee5e18d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 67d86d8d-54fb-4077-92fe-f6e137574dda | id_club : 81
Joueur : Joey RYAN 1938-03-11 00:41:44 contract_id : [Contract] id : acc55ce4-bd31-4199-a0b1-afa2f41ae66f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 100d25e5-a1fb-4013-b730-ccbea0ce6084 | id_club : 82
Joueur : Osvaldo ESPOSITO 1938-02-16 05:49:02 contract_id : [Contract] id : b375c0b0-bd30-4c8f-a585-e0707b32f977 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : d65c0fb8-8068-4b9e-874b-59129deaad7a | id_club : 82
Joueur : Cleo DUNN 1942-09-25 04:58:21 contract_id : [Contract] id : 717b06af-f748-4918-90f2-a0d81ab05831 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 9151d654-7ddb-451a-a7d2-418d00d69785 | id_club : 82
Joueur : Danny FREEMAN 1945-07-26 15:23:35 contract_id : [Contract] id : 4da7c718-a951-4e8d-b335-df57987e20da | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 11adfd2f-8a8a-458b-888b-45de05cdd2fd | id_club : 82
Joueur : Babatunde KALALA 1952-10-08 11:27:43 contract_id : [Contract] id : f6ebf7ac-de88-444d-9612-22ed30064aac | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c41f61c4-1e19-420d-ba68-a94fe24e93ec | id_club : 83
Joueur : Davide VITALI 1944-03-15 22:40:34 contract_id : [Contract] id : 5526f374-1ab4-4b1f-b5f0-54c011db6c9f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : dc09e80e-dccb-4062-a0cc-f3932d67726f | id_club : 83
Joueur : Liborio ORLANDI 1943-05-25 05:16:43 contract_id : [Contract] id : d6ddc4ba-3c23-4672-a3aa-5b4044ca999a | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c937221c-1a7b-44db-b67d-ec5aad79261a | id_club : 83
Joueur : Radulf SCHÜTZ 1945-07-20 19:46:43 contract_id : [Contract] id : cd4e5894-4c24-4266-a1ef-636d22516231 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : f2190ec7-8d9c-4eda-ae8d-ce8218da48fa | id_club : 83
Joueur : Maurice HARRISON 1939-10-02 08:30:10 contract_id : [Contract] id : a62d3263-3fe1-4818-a482-9074e5390fa0 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c08956e7-fd85-4a1e-b70c-0f789be71507 | id_club : 84
Joueur : Celio BATTAGLIA 1949-03-30 07:54:53 contract_id : [Contract] id : 87cc1591-9a2b-4c34-bab5-7a365362206c | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : d96073d8-2624-4985-a389-72ff5b3455bc | id_club : 84
Joueur : Massimo SARTORI 1951-12-22 17:53:41 contract_id : [Contract] id : b831614f-5642-4a45-a011-fbbe07239821 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : cccaad2e-f288-46b7-8eb9-d058ed60ce74 | id_club : 84
Joueur : Efrain MENDEZ 1936-08-19 13:17:08 contract_id : [Contract] id : fc7b6c6e-a360-4b40-bcd1-f1ab0329d50e | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 0c58e671-e2c5-44b1-8367-7a9fd736f470 | id_club : 84
Joueur : Gianfranco FERRARI 1942-07-07 11:37:36 contract_id : [Contract] id : 6cfbdfae-a041-40b3-ae9d-950b4f36d80f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 99b3cb45-4044-4577-bdf2-933b32c030cf | id_club : 85
Joueur : Luce BAILLY 1944-12-15 21:55:55 contract_id : [Contract] id : 9c84f565-57d7-44ee-82df-0bb32ab6a142 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 1dd52054-946e-45a8-8fbf-4eae750bd09d | id_club : 85
Joueur : Desiderio MILANI 1941-07-08 18:58:38 contract_id : [Contract] id : 210b8700-b66c-49dc-80da-58a16ba22ba2 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 761ab86b-500a-4fce-a388-27e09a809188 | id_club : 85
Joueur : Clemente MELONI 1941-11-09 16:48:32 contract_id : [Contract] id : 552dac56-ec35-4670-ab2a-f351e008594d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c29d4193-3900-4ba6-875a-d08879be8980 | id_club : 85
Joueur : Severiano HIDALGO 1948-10-09 16:52:38 contract_id : [Contract] id : e0cb4cca-1b8d-43e8-9ce0-f8f11780efd0 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 6e22a5dd-0df6-4cf3-a3f4-498e8ab963b7 | id_club : 86
Joueur : Jawdat DIAB 1950-10-11 04:02:36 contract_id : [Contract] id : 895a898a-ecc8-4028-9c1d-a88d58506921 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 7ceed52c-857b-4f9f-911b-b08af1847bd5 | id_club : 86
Joueur : Tiburcio REY 1945-03-23 13:21:40 contract_id : [Contract] id : 81d4fab0-d006-4725-82f6-9786ff5a2b7f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 5149c49c-81aa-4d86-82ab-e2a95824c3ee | id_club : 86
Joueur : Amando CONTRERAS 1940-09-12 04:33:08 contract_id : [Contract] id : bd2a8d6e-7baf-44b9-bb7c-a7b3e32ca02d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 150a00d1-474a-44df-b229-72c75071c012 | id_club : 86
Joueur : Frankie RICHARDS 1944-09-12 17:39:28 contract_id : [Contract] id : 93273212-020a-44af-948d-fca537312da7 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 6147aff7-0576-4181-ac2c-894524befb80 | id_club : 87
Joueur : Kristopher BAKER 1941-02-22 08:43:05 contract_id : [Contract] id : b6710a6a-5d6b-46e3-ab92-a194928205ce | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 9442fe41-1ab9-46df-a31b-be6093d9a7cd | id_club : 87
Joueur : Reinaldo VIDAL 1936-01-24 10:00:26 contract_id : [Contract] id : 18d12106-6cb6-4111-8e86-13a689c6d010 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : e548ad72-ac29-49bf-ab9b-3010b0d6c9f1 | id_club : 87
Joueur : Eberhard ULRICH 1943-05-18 21:10:52 contract_id : [Contract] id : 4410b01b-5c11-4b40-809b-bcf05d8c7e4c | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 0f901ada-8cfb-411c-8051-2f3766af7929 | id_club : 87
Joueur : Marino BARBIERI 1940-03-01 21:13:49 contract_id : [Contract] id : d00675a4-d72a-4520-a552-722f4a305e2b | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : dde5dfba-432f-4eb8-a69e-8e9fa4ea61b2 | id_club : 88
Joueur : Sinclair LAWRENCE 1946-04-08 04:27:15 contract_id : [Contract] id : 8fa03f06-4d50-4d10-b650-71da40536bc9 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : dc4eb72c-c72a-48c5-9cf6-8acb068fb600 | id_club : 88
Joueur : Dubaku SEYA 1944-09-28 07:16:43 contract_id : [Contract] id : d374d69c-a626-4a25-b71b-fc4d0b1dfd3b | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 57216137-7dba-423b-b12e-3f7df83beb07 | id_club : 88
Joueur : Palmiro RUGGERI 1949-06-22 00:57:55 contract_id : [Contract] id : b3e1c123-f1e6-44a7-8b04-a2c6af0117e4 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : baee4857-c9d6-4adb-90a6-13aad7e7e217 | id_club : 88
Joueur : Benigno PAGANO 1948-06-07 18:26:13 contract_id : [Contract] id : 30f0c8c0-b070-4f25-b877-c9844452f0db | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c1a533fd-4107-4446-8691-223bde79bae3 | id_club : 89
Joueur : Lazzaro MARIANI 1943-01-25 22:06:18 contract_id : [Contract] id : 73a46aef-daa0-4f65-b430-bc388e895352 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 537228a6-5ca3-45d6-8c33-ef6b75a43a65 | id_club : 89
Joueur : Neo MBUMBA 1944-09-30 15:10:57 contract_id : [Contract] id : a0d03798-9ad1-4e1a-baab-d252a0095be2 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : d38e9040-51f2-4866-9ae2-d491472164b6 | id_club : 89
Joueur : Gabriele PELLEGRINI 1936-01-17 22:35:33 contract_id : [Contract] id : 5b465789-3d69-47cd-8bff-e2d90a280435 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 95074732-1925-407b-a005-e1b61179c20f | id_club : 89
Joueur : Reto HEIN 1939-07-25 03:59:13 contract_id : [Contract] id : c3f951ab-78bc-47f7-9ebb-500c6d2342f3 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 4f95974d-b41a-4418-97c1-8de034b38805 | id_club : 90
Joueur : Porfirio CONTE 1951-09-18 08:41:29 contract_id : [Contract] id : a5420675-fa63-4987-93c1-eda5bebfe43f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : cd4658d2-3169-4a6e-a4cb-0eee9c026e1d | id_club : 90
Joueur : Marzio FERRARI 1952-03-04 14:37:42 contract_id : [Contract] id : c424db1c-e1a6-4fea-ab9d-bb9815641e9d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 64531e0f-b8f6-4d9f-882d-3741d82f88eb | id_club : 90
Joueur : Qadir GOMAA 1943-04-13 17:04:32 contract_id : [Contract] id : c21754e7-2f8a-4fae-8e70-64b8737e57cb | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 52e86b3f-2dc4-4c4a-aed4-dd74dc18ff3d | id_club : 90
Joueur : Amin KHALIFA 1936-09-15 19:51:06 contract_id : [Contract] id : 77766172-f188-44f6-885d-bd8d865cf616 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : ed371498-51bc-441e-a159-a3c16e6c3862 | id_club : 91
Joueur : Kwaku KALUMBA 1941-03-11 02:24:59 contract_id : [Contract] id : 94726d9c-09f3-4cf5-8f81-b48d06e59001 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 7299ee55-3614-4d49-b824-53d560bb99f1 | id_club : 91
Joueur : Chus HURTADO 1949-11-18 02:23:33 contract_id : [Contract] id : 5b6fe8ab-46a6-4b4b-a371-ef04ebd117ca | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 0e96efb1-e42f-48f7-ac17-0dc50b29318b | id_club : 91
Joueur : Inocencio GALAN 1940-12-19 09:40:37 contract_id : [Contract] id : fe1ecfaa-8ecf-4edd-a218-fbc5d5edff37 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 88f90585-fb10-4d61-a1ab-cdaec736a349 | id_club : 91
Joueur : Khurshid RASHED 1944-05-01 21:59:25 contract_id : [Contract] id : 5ef7d7be-be06-4da0-b2f1-58479922906d | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : dc364d98-015a-4602-ab0b-3d72e691a4f1 | id_club : 92
Joueur : Aurelio ROSA 1952-05-10 02:32:28 contract_id : [Contract] id : 7f840c3c-611d-4462-8656-4e24dbdc3bba | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : a0f3aeb3-7664-497c-a5d9-6440becbf705 | id_club : 92
Joueur : Clayton PARKER 1937-03-26 14:22:51 contract_id : [Contract] id : ab24a056-7f42-4d5f-a12b-8c0c540061f5 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 975c2cbe-bcbc-406b-9561-cb92b3777aa3 | id_club : 92
Joueur : Max WILLIAMS 1944-12-09 22:30:28 contract_id : [Contract] id : 95477a95-797b-4e50-b95d-12c9164ee7c1 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 81440601-5598-47bd-b579-e4540d671052 | id_club : 92
Joueur : Nsia MVUMBI 1947-01-05 05:18:10 contract_id : [Contract] id : 906065f9-cfc8-4366-b1c3-f720f830047f | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 4f13e1bb-e632-4d75-b297-017473e6da33 | id_club : 93
Joueur : Hendrik MILLER 1946-10-06 18:59:13 contract_id : [Contract] id : 86d192d3-e60c-40fa-b42a-4a6532993ea9 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 15ed7025-cf0e-43b4-bdbf-63bcc64637fc | id_club : 93
Joueur : Ulric TURNER 1937-03-05 07:10:01 contract_id : [Contract] id : 134c5f04-9a35-4261-aaaa-5436bdc9758a | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 7b0335be-c791-483b-b444-a0ab8e3b1912 | id_club : 93
Joueur : Renato MOTTA 1938-01-31 06:39:50 contract_id : [Contract] id : 374cabb3-5de3-43be-9ac2-d7e6082424e8 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 6837a2f7-96a3-42f4-85f1-b6b873805311 | id_club : 93
Joueur : Ercole CATTANEO 1945-03-09 17:52:01 contract_id : [Contract] id : a9c671c1-6abd-4a69-bdf3-45533de9f4ec | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : cfbe4f92-1c1e-45a5-a19f-f1557db8fe63 | id_club : 94
Joueur : Ermanno ORLANDO 1935-10-07 01:18:02 contract_id : [Contract] id : f6d7b83c-8c66-42ed-ad77-fc45087b9dc8 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 7e0e580a-c932-405f-b88a-155842516b68 | id_club : 94
Joueur : Bastian SEIFERT 1952-09-04 16:17:17 contract_id : [Contract] id : 1558855a-d5c5-4f55-aa55-50460c747298 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 39782c13-3942-431e-837e-1470f0d146d0 | id_club : 94
Joueur : Filippo MARCHESE 1937-10-05 03:47:11 contract_id : [Contract] id : 52751746-528c-4b2e-9dd8-85a450480796 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 512a3bfc-50b2-408c-9cbc-8166fd79613a | id_club : 94
Joueur : Luigino VITALI 1942-09-24 21:28:48 contract_id : [Contract] id : b31f3d56-7c7b-4ebe-8ece-ba41d267ccb4 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : ae305162-4923-462b-8757-3df37c55c41c | id_club : 95
Joueur : Dino CALABRESE 1939-05-26 14:38:08 contract_id : [Contract] id : d3d5b905-6376-4a4f-a35e-79326e16137c | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 9ff8b1a5-dcac-44da-ab87-dac42527a01c | id_club : 95
Joueur : Gawdat RADWAN 1951-02-17 00:56:36 contract_id : [Contract] id : 9125ac63-e35c-4e07-ae7d-eddc2d5a788b | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : d1964a10-aa56-432b-9e02-c9f88a713371 | id_club : 95
Joueur : Clemens SCHMITT 1949-01-10 17:31:22 contract_id : [Contract] id : 192e68d9-ab23-4c64-90c4-337fa9ef7c22 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 0b5c7ab1-38ee-470b-8b14-b4d091122e7a | id_club : 95
Joueur : Luther DAWSON 1952-11-07 20:28:15 contract_id : [Contract] id : dd19ab8f-3e22-4fdb-9898-5757987f7af0 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 7b7afe5a-d6c2-4afa-892f-486640079bd7 | id_club : 96
Joueur : Guillermo VEGA 1936-02-12 19:12:43 contract_id : [Contract] id : db10a62b-4178-4da4-9ec8-14984555713a | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 2673b312-78a0-448b-9bb2-41daf08b0036 | id_club : 96
Joueur : Romolo DI MARCO 1952-08-25 17:25:21 contract_id : [Contract] id : 15efd2c4-1705-4f0c-a2b9-2715d1e05b75 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : d1bbf29c-1570-4545-8113-bf0e24edbbec | id_club : 96
Joueur : Guido ESPOSITO 1940-01-31 11:44:41 contract_id : [Contract] id : 46720709-53c1-4be7-b9df-117429a5b6da | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 6479162e-1b2e-466f-91a3-7a38500376aa | id_club : 96
Joueur : Lorencio CRUZ 1947-09-02 14:51:01 contract_id : [Contract] id : 2fdf56da-aa19-452b-8581-09e17a96b6e6 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 1a85f24b-55cc-4d3f-9985-43e049e724a8 | id_club : 97
Joueur : Enitan KABWE 1937-09-16 23:24:47 contract_id : [Contract] id : 02d5f62e-8121-463a-ac3b-a6571452bd04 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : de4e3b38-21ee-4880-9ee1-92e7e03ec41b | id_club : 97
Joueur : Placide RIVIERE 1936-06-26 10:37:08 contract_id : [Contract] id : 53fafa9f-6f0b-4e02-8bbb-d603c136890b | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 5a44c86f-c661-40de-aabb-25be7b8e27b7 | id_club : 97
Joueur : Barnabe NOEL 1945-02-26 04:59:45 contract_id : [Contract] id : b8d7c59b-288f-4638-bb3c-331d3d6565ee | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : f2836f61-b20a-4817-9477-c1af47ea5e06 | id_club : 97
Joueur : Nagib MOUNIR 1947-02-03 08:04:08 contract_id : [Contract] id : d160033d-f606-4d89-a4c8-845202d900e4 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 735a1521-56af-47f6-a21a-b8e867f72e08 | id_club : 196
Joueur : Kibwe MANGAZA 1936-05-13 00:57:23 contract_id : [Contract] id : 7a5e3330-1982-43e2-89c6-3d5a61d02cd5 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : b5b3e96e-ee13-4084-8eff-536f99d2c6e0 | id_club : 196
Joueur : Zuberi ILUNGA 1941-09-22 13:02:43 contract_id : [Contract] id : 38f68c2c-1de6-4d5c-9e6f-292ea0da24b0 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 9f0a5ab4-3d63-4911-8a44-3ed14d2b2c85 | id_club : 196
Joueur : Chizoba MBUYU 1941-11-23 08:54:51 contract_id : [Contract] id : 0eb4f0fc-a4b4-4706-bcbb-af1c04392087 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 195501c8-0627-4c6a-94f3-0c72ae43f3dd | id_club : 196
Joueur : Zaid ARAFA 1941-02-27 00:09:52 contract_id : [Contract] id : 6b8410cf-fe14-4ae5-9836-abd02dfb5169 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 197ce89a-1001-41ce-9ae8-ec008954c61b | id_club : 197
Joueur : Gereon WALTER 1946-09-15 19:08:21 contract_id : [Contract] id : 3fc8d5d8-abfe-45a3-b774-66e6f27b9005 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 52d2c13d-3509-452a-a5fd-3a0be1d1a0a4 | id_club : 197
Joueur : Rupert SCHMITZ 1937-10-03 05:56:12 contract_id : [Contract] id : bd91cf56-242d-411d-adcd-da6e74ab9941 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : c96204c1-3d37-4c58-bee9-754cc4f75ecc | id_club : 197
Joueur : Joachim ULRICH 1939-04-24 08:04:32 contract_id : [Contract] id : deabefac-fd8a-4c35-bab0-1fd755c8bc71 | date_start : 1970-01-01 00:00:00 | date_end : None | id_player : 92fe4ef3-475f-480a-94a6-e256cffd8106 | id_club : 197
